"list_name","name_choice","label_choice","name_new","country","type","name_question","label_question","column_name_new","type_question","label_choice.country"
"3_3_1_5","medium","21-50 trees (and/or other woody perennials) per ${_1_4_1_1}.","2","global","select_one 3_3_1_5","_3_3_1_5","How would you describe the amount of trees (or perennial woody plants) on your farm?","abundance_trees","select_one",NA
"3_3_1_5","low","1-20 trees (and/or other woody perennials) per ${_1_4_1_1}.","1","global","select_one 3_3_1_5","_3_3_1_5","How would you describe the amount of trees (or perennial woody plants) on your farm?","abundance_trees","select_one",NA
"3_3_1_5","none","No trees or other woody perennials.","0","global","select_one 3_3_1_5","_3_3_1_5","How would you describe the amount of trees (or perennial woody plants) on your farm?","abundance_trees","select_one",NA
"3_3_1_6","high","High: five or more species with different heights, woodiness or flowering seasons.","3","global","select_one 3_3_1_6","_3_3_1_6","How would you describe the diversity of trees (or perennial woody plants) on your farm?","diversity_trees","select_one",NA
"3_3_1_6","medium","Medium: two to four species.","2","global","select_one 3_3_1_6","_3_3_1_6","How would you describe the diversity of trees (or perennial woody plants) on your farm?","diversity_trees","select_one",NA
"3_3_1_6","low","Low: only one species.","1","global","select_one 3_3_1_6","_3_3_1_6","How would you describe the diversity of trees (or perennial woody plants) on your farm?","diversity_trees","select_one",NA
"3_3_1_6","none","No trees or other woody perennials.","0","global","select_one 3_3_1_6","_3_3_1_6","How would you describe the diversity of trees (or perennial woody plants) on your farm?","diversity_trees","select_one",NA
"3_3_1_7","cultural_control","Cultural control (plants and fruits presenting signs of disease are removed manually)",NA,"global","select_multiple 3_3_1_7","_3_3_1_7","What ecological practices did you apply in the last 12 months [add country meaning] on the farm to manage crop pests?","pest_management_ecol_practices","select_multiple",NA
"3_3_1_7","repelling_plants","Plantation of natural repelling plants",NA,"global","select_multiple 3_3_1_7","_3_3_1_7","What ecological practices did you apply in the last 12 months [add country meaning] on the farm to manage crop pests?","pest_management_ecol_practices","select_multiple",NA
"3_3_1_7","cover_crops","Use of cover crops/intercropping/crop rotation to increase biological interactions",NA,"global","select_multiple 3_3_1_7","_3_3_1_7","What ecological practices did you apply in the last 12 months [add country meaning] on the farm to manage crop pests?","pest_management_ecol_practices","select_multiple",NA
"3_3_1_7","biological-control","Favor the reproduction of beneficial organisms for biological-control",NA,"global","select_multiple 3_3_1_7","_3_3_1_7","What ecological practices did you apply in the last 12 months [add country meaning] on the farm to manage crop pests?","pest_management_ecol_practices","select_multiple",NA
"3_3_1_7","spatial_diversity","Favor biodiversity and spatial diversity within the agroecosystem",NA,"global","select_multiple 3_3_1_7","_3_3_1_7","What ecological practices did you apply in the last 12 months [add country meaning] on the farm to manage crop pests?","pest_management_ecol_practices","select_multiple",NA
"3_3_1_7","resistant_varieties","Plant improved or resistant crop varieties",NA,"global","select_multiple 3_3_1_7","_3_3_1_7","What ecological practices did you apply in the last 12 months [add country meaning] on the farm to manage crop pests?","pest_management_ecol_practices","select_multiple",NA
"3_3_1_7","other","Other (please specify):",NA,"global","select_multiple 3_3_1_7","_3_3_1_7","What ecological practices did you apply in the last 12 months [add country meaning] on the farm to manage crop pests?","pest_management_ecol_practices","select_multiple",NA
"3_3_3_3","Fodder_shrubs","Fodder shrubs",NA,"global","select_multiple 3_3_3_3","_3_3_3_3","On the grazing land (owned, leased or shared), did you apply in the last 12 months any of the following practices?","livestock_practices","select_multiple",NA
"3_3_3_3","Pasture_rehabilitation","Pasture rehabilitation",NA,"global","select_multiple 3_3_3_3","_3_3_3_3","On the grazing land (owned, leased or shared), did you apply in the last 12 months any of the following practices?","livestock_practices","select_multiple",NA
"3_3_3_3","No_manure_management","No manure management",NA,"global","select_multiple 3_3_3_3","_3_3_3_3","On the grazing land (owned, leased or shared), did you apply in the last 12 months any of the following practices?","livestock_practices","select_multiple",NA
"3_3_3_3","Exclosures","Exclosures",NA,"global","select_multiple 3_3_3_3","_3_3_3_3","On the grazing land (owned, leased or shared), did you apply in the last 12 months any of the following practices?","livestock_practices","select_multiple",NA
"3_3_3_3","Pasture_fertilization","Pasture fertilization",NA,"global","select_multiple 3_3_3_3","_3_3_3_3","On the grazing land (owned, leased or shared), did you apply in the last 12 months any of the following practices?","livestock_practices","select_multiple",NA
"3_3_3_3","Biogas_production","Biogas production",NA,"global","select_multiple 3_3_3_3","_3_3_3_3","On the grazing land (owned, leased or shared), did you apply in the last 12 months any of the following practices?","livestock_practices","select_multiple",NA
"3_3_3_3","Silvopastoralism","Silvopastoralism",NA,"global","select_multiple 3_3_3_3","_3_3_3_3","On the grazing land (owned, leased or shared), did you apply in the last 12 months any of the following practices?","livestock_practices","select_multiple",NA
"3_3_3_3","Overgrazing","Overgrazing",NA,"global","select_multiple 3_3_3_3","_3_3_3_3","On the grazing land (owned, leased or shared), did you apply in the last 12 months any of the following practices?","livestock_practices","select_multiple",NA
"3_3_3_3","Producing_feed_legumes","Producing feed legumes",NA,"global","select_multiple 3_3_3_3","_3_3_3_3","On the grazing land (owned, leased or shared), did you apply in the last 12 months any of the following practices?","livestock_practices","select_multiple",NA
"3_3_3_3","Reducing_grazing_presure","Reducing grazing presure",NA,"global","select_multiple 3_3_3_3","_3_3_3_3","On the grazing land (owned, leased or shared), did you apply in the last 12 months any of the following practices?","livestock_practices","select_multiple",NA
"3_3_3_3","Keeping_improve_breeds","Keeping improve breeds",NA,"global","select_multiple 3_3_3_3","_3_3_3_3","On the grazing land (owned, leased or shared), did you apply in the last 12 months any of the following practices?","livestock_practices","select_multiple",NA
"3_3_3_3","Manure_collection","Manure collection",NA,"global","select_multiple 3_3_3_3","_3_3_3_3","On the grazing land (owned, leased or shared), did you apply in the last 12 months any of the following practices?","livestock_practices","select_multiple",NA
"3_3_3_3","Improve_manure_storage","Improve manure storage",NA,"global","select_multiple 3_3_3_3","_3_3_3_3","On the grazing land (owned, leased or shared), did you apply in the last 12 months any of the following practices?","livestock_practices","select_multiple",NA
"3_3_3_3","Composting","Composting",NA,"global","select_multiple 3_3_3_3","_3_3_3_3","On the grazing land (owned, leased or shared), did you apply in the last 12 months any of the following practices?","livestock_practices","select_multiple",NA
"3_3_3_3","Inclosures","Inclosures",NA,"global","select_multiple 3_3_3_3","_3_3_3_3","On the grazing land (owned, leased or shared), did you apply in the last 12 months any of the following practices?","livestock_practices","select_multiple",NA
"3_3_3_3","none","None",NA,"global","select_multiple 3_3_3_3","_3_3_3_3","On the grazing land (owned, leased or shared), did you apply in the last 12 months any of the following practices?","livestock_practices","select_multiple",NA
"3_3_3_3","other","Other (please specify)",NA,"global","select_multiple 3_3_3_3","_3_3_3_3","On the grazing land (owned, leased or shared), did you apply in the last 12 months any of the following practices?","livestock_practices","select_multiple",NA
"3_3_3_4","1","Agro-aquaculture: Combining fish farming with crop cultivation",NA,"global","select_multiple 3_3_3_4","_3_3_3_4","On the fish production land, did you apply in the last 12 months any of the following practices?","fish_practices","select_multiple",NA
"3_3_3_4","2","Aquaponics: Integrating fish farming with hydroponic plant cultivation)",NA,"global","select_multiple 3_3_3_4","_3_3_3_4","On the fish production land, did you apply in the last 12 months any of the following practices?","fish_practices","select_multiple",NA
"3_3_3_4","3","Eco-friendly pond designs",NA,"global","select_multiple 3_3_3_4","_3_3_3_4","On the fish production land, did you apply in the last 12 months any of the following practices?","fish_practices","select_multiple",NA
"3_3_3_4","4","Efficient water management",NA,"global","select_multiple 3_3_3_4","_3_3_3_4","On the fish production land, did you apply in the last 12 months any of the following practices?","fish_practices","select_multiple",NA
"3_3_3_4","5","Improved feed formulation",NA,"global","select_multiple 3_3_3_4","_3_3_3_4","On the fish production land, did you apply in the last 12 months any of the following practices?","fish_practices","select_multiple",NA
"3_3_3_4","6","Integrated fish-poultry farming: Fish and poultry coexist in the same system",NA,"global","select_multiple 3_3_3_4","_3_3_3_4","On the fish production land, did you apply in the last 12 months any of the following practices?","fish_practices","select_multiple",NA
"3_3_3_4","7","Livestock-fish farming",NA,"global","select_multiple 3_3_3_4","_3_3_3_4","On the fish production land, did you apply in the last 12 months any of the following practices?","fish_practices","select_multiple",NA
"3_3_3_4","8","Selective breeding for climate resilience",NA,"global","select_multiple 3_3_3_4","_3_3_3_4","On the fish production land, did you apply in the last 12 months any of the following practices?","fish_practices","select_multiple",NA
"3_3_3_4","none","None",NA,"global","select_multiple 3_3_3_4","_3_3_3_4","On the fish production land, did you apply in the last 12 months any of the following practices?","fish_practices","select_multiple",NA
"3_3_3_4","other","Other (Please specify)",NA,"global","select_multiple 3_3_3_4","_3_3_3_4","On the fish production land, did you apply in the last 12 months any of the following practices?","fish_practices","select_multiple",NA
"3_3_4_1","1","Yes",NA,"global","select_one 3_3_4_1","_3_3_4_1","Do you irrigate your cropland?","irrigation","select_one",NA
"3_3_4_1","0","No",NA,"global","select_one 3_3_4_1","_3_3_4_1","Do you irrigate your cropland?","irrigation","select_one",NA
"3_3_4_1_1","2","Drip",NA,"global","select_multiple 3_3_4_1_1","_3_3_4_1_1","What methods of irrigation do you use","irrigation_method","select_multiple",NA
