"column_name_new2","name_choice","Count","Total","Percentage","column_name_new","label_choice","category_1","sub_category","category_3","factor","metric","metric_type","categorical_type","description"
"soil_fertility_management_organic",NA,1,201,0.497512437810945,"soil_fertility_management_organic",NA,"farm_management_characteristics","input","organic fertilizer","Use of organic fertilizers or manure","1= yes; 0= no","binary","NA","Does the farmer use organic fertilizers or manure to improve soil fertility?"
"soil_fertility_perception","0",3,201,1.49253731343284,"soil_fertility_perception","Infertile","biophysical_context","Soil characteristics","fertility","Perceived soil fertility","1= low fertility; 2= moderate fertility; 3= highly fertile","categorical","ordinal","How would the farmer describe the fertility of the soil on their farmland?"
"soil_fertility_perception","1",41,201,20.3980099502488,"soil_fertility_perception","Low fertility","biophysical_context","Soil characteristics","fertility","Perceived soil fertility","1= low fertility; 2= moderate fertility; 3= highly fertile","categorical","ordinal","How would the farmer describe the fertility of the soil on their farmland?"
"soil_fertility_perception","2",131,201,65.1741293532338,"soil_fertility_perception","Moderate fertily","biophysical_context","Soil characteristics","fertility","Perceived soil fertility","1= low fertility; 2= moderate fertility; 3= highly fertile","categorical","ordinal","How would the farmer describe the fertility of the soil on their farmland?"
"soil_fertility_perception","3",26,201,12.9353233830846,"soil_fertility_perception","Highly fertile","biophysical_context","Soil characteristics","fertility","Perceived soil fertility","1= low fertility; 2= moderate fertility; 3= highly fertile","categorical","ordinal","How would the farmer describe the fertility of the soil on their farmland?"
"soil_slope_perception","0",58,201,28.8557213930348,"soil_slope_perception","Flat","biophysical_context","Farm topography","slope","Perceived soil slope","0= flat; 1= slightly steep; 2= moderately steep; 3= steep","categorical","ordinal","How would the farmer describe the slope of their farmland?"
"soil_slope_perception","1",66,201,32.8358208955224,"soil_slope_perception","Slightly steep","biophysical_context","Farm topography","slope","Perceived soil slope","0= flat; 1= slightly steep; 2= moderately steep; 3= steep","categorical","ordinal","How would the farmer describe the slope of their farmland?"
"soil_slope_perception","2",71,201,35.3233830845771,"soil_slope_perception","Moderately steep","biophysical_context","Farm topography","slope","Perceived soil slope","0= flat; 1= slightly steep; 2= moderately steep; 3= steep","categorical","ordinal","How would the farmer describe the slope of their farmland?"
"soil_slope_perception","3",6,201,2.98507462686567,"soil_slope_perception","Steep","biophysical_context","Farm topography","slope","Perceived soil slope","0= flat; 1= slightly steep; 2= moderately steep; 3= steep","categorical","ordinal","How would the farmer describe the slope of their farmland?"
"subsidies_agricultural_inputs","0",83,201,41.2935323383085,"subsidies_agricultural_inputs","No","P&I_context_financial_risk_management","financial risk management","subsidies","Access to subsidies for agricultural inputs","1= yes; 0= no","binary","NA","Does the household receive subsidies for agricultural inputs?"
"subsidies_agricultural_inputs","1",118,201,58.7064676616915,"subsidies_agricultural_inputs","Yes","P&I_context_financial_risk_management","financial risk management","subsidies","Access to subsidies for agricultural inputs","1= yes; 0= no","binary","NA","Does the household receive subsidies for agricultural inputs?"
"support_provider.bank","0",192,201,95.5223880597015,"support_provider.bank","No","P&I_context_financial_risk_management","financial risk management","support","Support from banks","1= yes; 0= otherwise","binary","NA","Would banks provide support to the household in case of need?"
"support_provider.bank","1",9,201,4.47761194029851,"support_provider.bank","Yes","P&I_context_financial_risk_management","financial risk management","support","Support from banks","1= yes; 0= otherwise","binary","NA","Would banks provide support to the household in case of need?"
"support_provider.community_leaders","0",86,201,42.7860696517413,"support_provider.community_leaders","No","social_capital","Networks","support","Support from community leaders","1= yes; 0= otherwise","binary","NA","Would community leaders provide support to the household in case of need?"
"support_provider.community_leaders","1",115,201,57.2139303482587,"support_provider.community_leaders","Yes","social_capital","Networks","support","Support from community leaders","1= yes; 0= otherwise","binary","NA","Would community leaders provide support to the household in case of need?"
"support_provider.cooperatives","0",160,201,79.6019900497513,"support_provider.cooperatives","No","social_capital","Networks","support","Support from local farmer cooperatives","1= yes; 0= otherwise","binary","NA","Would local farmer cooperatives provide support to the household in case of need?"
"support_provider.cooperatives","1",41,201,20.3980099502488,"support_provider.cooperatives","Yes","social_capital","Networks","support","Support from local farmer cooperatives","1= yes; 0= otherwise","binary","NA","Would local farmer cooperatives provide support to the household in case of need?"
"support_provider.farmer_organization","0",167,201,83.0845771144279,"support_provider.farmer_organization","No","social_capital","Networks","support","Support from local farmer producer organizations","1= yes; 0= otherwise","binary","NA","Would local farmer producer organizations provide support to the household in case of need?"
"support_provider.farmer_organization","1",34,201,16.9154228855721,"support_provider.farmer_organization","Yes","social_capital","Networks","support","Support from local farmer producer organizations","1= yes; 0= otherwise","binary","NA","Would local farmer producer organizations provide support to the household in case of need?"
"support_provider.ind_different_community","0",75,201,37.3134328358209,"support_provider.ind_different_community","No","social_capital","Networks","support","Support from individuals in different community","1= yes; 0= otherwise","binary","NA","Would individuals from different communities (e.g., family, friends, farmers) provide support to the household in case of need?"
"support_provider.ind_different_community","1",126,201,62.6865671641791,"support_provider.ind_different_community","Yes","social_capital","Networks","support","Support from individuals in different community","1= yes; 0= otherwise","binary","NA","Would individuals from different communities (e.g., family, friends, farmers) provide support to the household in case of need?"
"support_provider.ind_own_community","0",55,201,27.363184079602,"support_provider.ind_own_community","No","social_capital","Networks","support","Support from individuals in the same community","1= yes; 0= otherwise","binary","NA","Would individuals from the same community (e.g., family, friends, fellow farmers) provide support to the household in case of need?"
"support_provider.ind_own_community","1",146,201,72.636815920398,"support_provider.ind_own_community","Yes","social_capital","Networks","support","Support from individuals in the same community","1= yes; 0= otherwise","binary","NA","Would individuals from the same community (e.g., family, friends, fellow farmers) provide support to the household in case of need?"
